timestamp,2a. high (CNY),1b. open (USD),4b. close (USD),5. volume,1a. open (CNY),3a. low (CNY),6. market cap (USD),4a. close (CNY),2b. high (USD),3b. low (USD)
2016-03-17,2746.02471837,420.85277210,422.06209983,347990.14516700,2737.67674223,2733.24402183,146873451.38967201,2739.01842368,423.43782021,419.77161968
2016-03-18,2738.66530246,421.57218430,410.03319081,379772.98766200,2735.83906297,2625.66585897,155719529.91271070,2654.04233578,422.34925387,405.69182023
2016-03-19,2662.70550671,409.80149750,409.77721328,356317.67138600,2652.54264295,2630.51092749,146010862.42231005,2651.85274687,411.37159734,406.47937131
2016-03-20,2693.63376137,409.58985003,415.35253967,340413.18280600,2650.64023496,2650.64023496,141391480.01466611,2687.55937554,416.21541093,409.58985003
2016-03-21,2696.99538524,415.34631828,414.39371165,337344.85899900,2687.51911977,2659.06778551,139793588.22546250,2685.72294062,416.10089272,411.01723562
2016-03-22,2736.76976506,414.03806665,421.06118866,358475.76876900,2683.41797341,2682.40568055,150940233.30402640,2733.23028334,421.46296528,413.85760955
2016-03-23,2743.70583979,421.30858947,420.06980914,344918.60660500,2734.83623377,2724.29255589,144889893.24599212,2731.92400375,422.77397193,419.18769243
2016-03-24,2733.07685212,419.69893541,418.48128376,357509.91623500,2729.51202641,2707.02262374,149611208.70161861,2725.82805950,420.10130955,415.53486023
2016-03-25,2734.36301958,418.58071444,419.09628197,346221.58313800,2726.47571321,2711.08233176,145100178.23258647,2730.45418669,419.80836612,415.98881909
2016-03-26,2736.92946050,418.77979503,419.32786634,335338.90124200,2728.39224259,2724.24024340,140616945.95894375,2730.63371266,420.09016907,418.14250639
2016-03-27,2814.52142527,419.44485324,429.62692217,349341.36872100,2731.39552317,2726.88008087,150086457.02872443,2800.25242718,432.13570067,418.75144249
2016-03-28,2806.67440858,428.79289588,426.42818480,361763.00090700,2794.81635229,2771.92015037,154265939.80619055,2775.98351885,430.93750276,425.79745626
2016-03-29,2792.75339038,426.57815247,415.89344068,391775.28023300,2776.95978585,2657.44591722,162936769.27111176,2706.10216837,429.56845406,408.42752085
2016-03-30,2705.86501862,415.85699379,414.91705577,321085.71309100,2705.86501862,2671.35391093,133223938.72511303,2684.42621824,416.98533125,412.06537736
2016-03-31,2707.75875725,414.76344690,417.96611386,347326.73325300,2683.43240113,2683.43240113,145170804.93901047,2697.23982430,419.39687160,414.76344690
2016-04-01,2704.83158940,417.55439122,416.71965932,323880.50530400,2694.58287511,2687.69228163,134967373.83051503,2697.88474640,419.04838171,415.78608762
2016-04-02,2737.62401047,417.32169240,420.39075218,317213.48277600,2701.78236874,2701.78236874,133353614.62476373,2723.71883000,422.84478793,417.32169240
2016-04-03,2729.88542028,420.74996794,420.64944765,308990.56227500,2726.04619503,2712.51256473,129976709.35094398,2726.28333402,421.20522833,418.54148953
2016-04-04,2730.75871351,420.54617931,420.84502386,308426.87617900,2725.61403856,2718.51858940,129799916.06516927,2726.80978057,421.61390858,419.51683432
2016-04-05,2753.91414702,420.66871125,424.56658046,320530.26229700,2725.66738630,2723.48465717,136086437.39798248,2749.73050779,425.21254682,420.30459286
2016-04-06,2754.03945359,424.38941427,423.53774651,312184.83213900,2748.58308050,2733.10907380,132222060.29786325,2744.14891939,425.15088914,421.75962479
2016-04-07,2746.15390861,423.04517542,422.66206323,332026.47695400,2740.95749566,2717.99616801,140334995.79573455,2732.95952854,423.86744649,419.76496033
2016-04-08,2752.13992401,422.84612589,418.09581071,335901.17969700,2734.14968932,2695.46696810,140438876.04345578,2703.46939022,424.91111194,416.85500012
2016-04-09,2709.69938427,417.92681680,418.82279220,337765.10820100,2702.37665061,2649.35654073,141463725.72482675,2708.21204242,419.07225116,409.74618344
2016-04-10,2732.30655327,418.80951940,422.04958778,322218.46063800,2708.12621721,2700.76168902,135992168.48876500,2728.02808764,422.65134670,417.77177733
2016-04-11,2737.39713942,422.04385993,423.41878714,322085.77441900,2727.99106415,2714.77090926,136377167.96092227,2735.64018990,423.63876352,419.72287438
2016-04-12,2774.59868718,423.36353384,427.04965114,344591.62192800,2735.28320727,2735.28320727,147157731.93135670,2760.77606502,429.10615583,423.36353384
2016-04-13,2772.95876569,427.18322692,424.71983894,341500.03676500,2761.63960116,2739.94836565,145041840.61198187,2750.54683662,428.98389572,423.28330138
2016-04-14,2765.57449402,424.90485022,425.51936365,321347.46417500,2751.74499629,2750.94235044,136739568.46643975,2757.36930613,426.87683280,424.28267202
2016-04-15,2795.55705240,425.58946110,430.48411659,324835.84839900,2757.82353825,2756.94758963,139836673.23487657,2788.55729366,431.01775970,425.41423738
2016-04-16,2813.17224145,430.34696082,430.87393130,327961.26570000,2787.66883645,2781.16573310,141309959.86502710,2790.89325208,434.30812397,429.33774055
2016-04-17,2800.79724223,430.60293143,428.83604691,320507.87571100,2789.13790873,2769.54760614,137445330.42473224,2776.97499376,432.39762500,427.60190494
2016-04-18,2798.27251076,428.60567705,432.13727450,304578.04211900,2775.48320839,2775.48320839,131619524.99511813,2798.27251076,432.13727450,428.60567705
2016-04-19,2839.90619798,431.07014406,437.96162211,320790.61043100,2791.36238763,2786.80064760,140493976.10217658,2830.30858850,439.44675509,430.57721774
2016-04-20,2885.17619358,437.53065669,444.27758527,341670.56583900,2827.52349259,2827.52349259,151796573.94832358,2874.10189496,445.99702979,437.53065669
2016-04-21,2921.62752560,444.21165312,449.11393710,328211.09619800,2873.67536945,2867.17215010,147404177.61431828,2909.65335595,450.95940271,442.83844875
2016-04-22,2919.93845641,450.28600778,444.34617195,365377.13836600,2917.24679513,2877.72257331,162353932.75258112,2886.43940705,450.71330069,443.69209199
2016-04-23,2931.47196315,445.36281700,449.68256564,361438.00040300,2893.04345700,2879.77416001,162532367.34274596,2922.34309570,451.09839827,443.33102568
2016-04-24,2978.82244756,450.48677138,457.33645954,367630.89228500,2927.56937142,2921.72528849,168131010.69626072,2971.90539902,458.28242119,449.49820368
2016-04-25,3016.50730948,457.21938027,459.45677777,385867.82525200,2971.14458382,2952.60064687,177289587.63534993,2983.55564008,464.45539976,454.63031106
2016-04-26,3026.64714355,459.06910576,463.91247349,368645.30125000,2981.03823025,2979.83760397,171019153.54213074,3012.67219018,466.06228217,458.87997371
2016-04-27,3026.81319410,463.37358006,443.87393477,378915.16712500,3009.17258773,2883.25860184,168190566.17428961,2883.25860184,466.26325460,443.87393477
2016-04-28,2920.22523148,445.38090558,449.17960580,382550.01361200,2893.04738697,2834.52812566,171833664.31351936,2910.34022319,450.70525015,436.39209555
2016-04-29,2946.60775064,450.99049109,453.76706570,361191.17928400,2922.07337454,2875.48074981,163896661.58187485,2939.31337700,454.89316085,444.02509315
2016-04-30,2943.63098493,453.48176039,446.63995836,326499.73500600,2937.46528846,2890.00044340,145827828.04882637,2892.58150859,454.46027234,446.24141926
2016-05-01,2928.11843939,446.63820158,450.84260801,316666.35592500,2892.57013112,2884.60499209,142766685.77344856,2918.68155690,452.20949601,445.43445026
2016-05-02,2926.51518501,451.23977798,444.02852817,332596.99547900,2921.25277058,2861.69019218,147682554.37794593,2875.09670870,453.62200688,442.01264370
2016-05-03,2912.29687265,443.54035837,448.19589138,332858.75929900,2871.93579601,2859.38354395,149185928.32674581,2906.75249193,449.02987100,441.63794407
2016-05-04,2916.54559775,448.38114189,445.62833053,319293.94461300,2907.95392505,2884.67402367,142286427.48738024,2894.64299146,449.15303640,444.00407078
2016-05-05,2911.45525926,446.11731748,446.00072393,327780.67171300,2897.81927662,2887.86788568,146190416.87532207,2900.68434429,448.30145711,443.93727127
2016-05-06,2979.39665619,446.58877616,455.88427376,342845.25209600,2904.50889835,2893.25134575,156297758.76524058,2962.68932123,458.45511749,444.82980561
2016-05-07,2982.23664683,457.02711857,456.96152274,340268.69201400,2970.11641250,2959.95689698,155489699.64427727,2969.64488077,458.90758606,455.47917060
2016-05-08,2975.47703169,456.90999766,456.79595948,334439.34709100,2969.31003596,2949.69752239,152770542.44268218,2969.00837649,457.91518888,453.94781533
2016-05-09,3006.53805121,455.68316205,459.40492790,336975.95365900,2961.77559599,2956.97271677,154808413.69559905,2992.09832317,461.68224827,454.84904268
2016-05-10,3003.44859124,459.00384238,450.95593367,351810.99181600,2989.48605837,2930.15473192,158651254.28982449,2938.82931266,461.14126875,449.62484117
2016-05-11,2964.40499945,451.87689516,453.95247011,342639.02376100,2944.83111556,2939.94039234,155541831.19399142,2950.18626060,455.08567281,451.12642604
2016-05-12,2969.38105591,453.97014743,454.91909432,346161.59163700,2950.30114348,2928.06807459,157475517.75636730,2963.68780908,455.79299429,450.18680082
2016-05-13,2983.98772404,454.23117013,456.29708895,331152.61841200,2959.20614947,2954.30741284,151103975.78015620,2978.63484544,457.11989750,453.40191610
2016-05-14,2989.65777376,455.61217855,455.21088798,310263.13584100,2974.16385924,2966.75426740,141235157.57308123,2972.95363110,457.98288507,454.25887542
2016-05-15,2999.54425581,455.25921918,457.43178720,328103.57312400,2973.26927912,2973.26927912,150085003.84022072,2988.28705039,459.15498296,455.25921918
2016-05-16,2998.62261707,457.62250133,453.98626090,323481.49952400,2989.53293795,2952.19148764,146856156.44076732,2962.93633795,459.47951949,452.39744946
2016-05-17,2972.24137688,453.63496382,454.58746666,327709.85030300,2960.64360136,2960.31451735,148972790.64929593,2966.33732512,455.45316850,453.42557820
2016-05-18,2984.51609474,454.50582670,455.85058554,326304.87706200,2965.80459668,2964.29660117,148746269.27482501,2979.35691816,456.85551703,454.25593246
2016-05-19,2985.46401648,455.69723548,442.63162390,336604.29286100,2978.35464989,2895.75760937,148991704.76167718,2895.75760937,456.56424596,442.63162390
2016-05-20,2936.01921701,440.79507430,446.87000422,333163.06075100,2883.74264656,2883.74264656,148880578.36286858,2925.44029192,449.13941259,440.79507430
2016-05-21,2934.52202774,446.61451681,447.56447129,317660.64529700,2923.76774030,2915.68422299,142173618.76228544,2930.20772649,448.21796743,445.37429209
2016-05-22,2932.27493534,447.57810436,445.73607676,308077.17560100,2930.29698232,2908.47048946,137321111.59246951,2918.45116803,447.87474725,444.23886370
2016-05-23,2943.52365233,445.65395063,448.29315263,321542.50879400,2917.91344828,2912.96223821,144145304.97067815,2938.15411699,449.34746034,444.90522513
2016-05-24,2972.21724902,448.71872314,452.07594972,322274.05843600,2940.66513923,2935.84152576,145692351.03632522,2963.81941993,453.36863956,447.92732044
2016-05-25,2994.73125991,452.17147148,455.71604912,325851.45158900,2964.44566259,2961.81222997,148495736.11755776,2987.73685112,456.47724030,451.80976077
2016-05-26,3013.88968657,455.40227347,459.25532064,345836.26058600,2985.67969496,2970.00359199,158827142.74537012,3011.49420278,459.83521712,453.11419394
2016-05-27,3285.57674641,459.28817663,496.61874284,441138.48056800,3011.70965071,3011.25778720,219077637.63989684,3259.37883253,500.62796013,459.19825864
2016-05-28,3897.10547454,495.46455411,586.74404998,546066.72490500,3251.80372912,3251.80372912,320401401.73040146,3851.28937107,593.72413470,495.46455411
2016-05-29,3951.88390564,581.84457892,566.19905243,656198.22829700,3819.13006613,3649.90168729,371538815.06612194,3717.44216061,601.98727223,555.98656568
2016-05-30,3778.47353168,567.02489039,561.89157910,571137.14141500,3722.86429059,3666.17372621,320917150.27033931,3696.40768633,574.30793117,557.27114337
2016-05-31,3739.72109440,562.87143326,543.47663731,546186.58313500,3702.85366378,3498.97102732,296839647.54619586,3577.86865945,568.32706446,531.48404932
2016-06-01,3629.05850402,544.03648466,545.37091146,527361.39724900,3581.55430136,3528.41031370,287607565.88587391,3587.98213759,551.61700735,535.60368384
2016-06-02,3617.31949628,545.04240131,545.23085384,506841.55687500,3585.82087719,3557.81681470,276345654.81748348,3590.02730296,549.83760874,540.44727196
2016-06-03,3788.07641547,544.92026035,574.47721821,520772.57440400,3587.98222592,3584.28512287,299171979.86492985,3771.79336867,577.00033137,544.44285975
2016-06-04,3883.89695952,574.82139519,575.87595903,543248.35427500,3774.05310047,3734.23060130,312843667.00914103,3780.77712640,591.59906425,568.80173507
2016-06-05,3860.75404538,576.31716050,580.76760833,521713.41428500,3783.67373012,3774.79400859,302994251.85033303,3811.91930485,588.28673246,575.18847534
2016-06-06,3895.81830467,581.06163231,591.77921070,513214.78408200,3813.84915710,3807.06977958,303709839.84571803,3884.99501152,592.79127093,579.74081014
2016-06-07,3922.97093729,592.44434174,583.24640526,543713.05187000,3889.36155689,3775.34740735,317118682.99853480,3832.99739000,597.35367731,574.49597484
2016-06-08,3878.00432301,583.66249283,589.87772747,500629.84939600,3835.73184756,3800.88727324,295310397.86438161,3873.15131562,590.67755926,578.48273727
2016-06-09,3873.38231243,589.83047342,584.62686801,487431.61517000,3872.84104443,3788.64017504,284965618.54622465,3837.36448222,590.08033356,577.23884128
2016-06-10,3855.90392924,584.41339206,586.51038668,479440.20660500,3835.96327217,3816.50863907,281196660.96537346,3848.95036566,587.78270663,581.44617884
2016-06-11,4056.91128616,586.50604253,617.25061527,501996.93098100,3848.92185736,3847.30686228,309857914.51034105,4050.65407914,618.20410693,586.24431323
2016-06-12,4762.69073712,619.08687262,714.89848886,627254.99874600,4062.70436013,4045.55693108,448423650.73302513,4691.78441578,725.73306574,616.45745773
2016-06-13,4787.77052140,713.02699018,715.06357834,591942.56192800,4679.50201697,4576.93245471,423276566.50289512,4706.35111507,727.63100249,695.52176675
2016-06-14,4705.42222649,714.92244684,699.78147047,564763.96774300,4705.42222649,4482.15535306,395211359.81570917,4614.39540492,714.92244684,679.80537690
2016-06-15,4631.76015226,699.42154872,702.65828835,463548.21726100,4612.02206220,4512.05106214,325715996.90972304,4626.08083316,703.53584148,685.28410980
2016-06-16,5155.45085808,704.26762693,777.83478883,564295.74279400,4636.67621140,4636.67621140,438928859.93461627,5126.55352623,782.19792172,704.26762693
2016-06-17,5152.32542137,775.45550931,755.67974480,620734.17053900,5110.87217073,4784.38691892,469076239.58358473,4975.61005283,782.28465245,726.15102764
2016-06-18,5155.36806397,755.52353650,762.32214583,598685.22101300,4974.58153298,4888.34829398,456391002.35979766,5019.82424595,782.92754572,742.44700478
2016-06-19,5133.06639672,761.81809384,775.76121875,585367.45729000,5016.50510791,4961.53156999,454105372.08488327,5102.53062828,779.95073849,753.48364488
2016-06-20,5095.13911246,774.30450255,749.74059780,578105.63245600,5092.94915031,4917.32045849,433429262.46756613,4934.40274959,775.14420216,747.26317062
2016-06-21,4929.44446213,748.98722812,668.98298726,674859.58363800,4929.44446213,4216.99766343,451469580.24571633,4410.36266319,748.98722812,640.41315456
2016-06-22,4501.48736936,668.30075486,593.77112500,663571.34390600,4405.86495192,3869.86650094,394009503.38733071,3905.72017520,683.18031145,588.32043331
2016-06-23,4108.54198626,595.18254248,617.72398070,699740.87708700,3915.00422676,3563.22064670,432246720.05289042,4064.93697907,624.35037092,541.87775044
2016-06-24,4428.02884238,617.57330362,661.05093580,677188.84339658,4063.94544750,4061.35127403,447656318.63958728,4359.61109006,670.52841510,617.16126332
2016-06-25,4549.23088682,660.52929768,665.11718240,590705.39564900,4356.17090231,4254.54937035,392888308.38319319,4391.67630411,688.84938114,644.22839238
2016-06-26,4400.92379444,665.10615724,625.48548376,603907.49642000,4391.60350651,4015.86775365,377735372.54420054,4124.77590688,666.39256341,608.06137165
2016-06-27,4294.27063653,627.78708860,645.66178546,600646.02543900,4139.95388375,4069.15527952,387814185.21330047,4288.75546564,646.47845552,615.84641136
2016-06-28,4359.41753068,656.29978882,649.21338249,595105.76515500,4359.41753068,4239.27872955,386350626.73528147,4315.18307096,656.29978882,637.80231438
2016-06-29,4305.13035831,647.70096564,641.05433807,565213.96154700,4305.13035831,4165.07844083,362332861.98909461,4255.94115989,647.70096564,626.49461892
2016-06-30,4506.67428630,641.99514282,677.36215465,545576.04886300,4262.18713533,4232.59973776,369552567.98342925,4503.63668813,677.81901966,637.17611671
2016-07-01,4581.27782347,676.69101431,681.17066217,543098.28712300,4499.17441896,4467.36581673,369942619.86187786,4532.40468578,688.86154279,671.76606027
2016-07-02,4729.72464736,681.60889351,710.57237719,579494.01471600,4535.32060963,4531.62353086,411772439.60422242,4729.72464736,710.57237719,680.77578996
2016-07-03,4736.31747774,711.55318858,659.59132733,631610.76266500,4736.25314179,4338.62920569,416604981.30490369,4389.10537765,711.55318858,651.81185917
2016-07-04,4596.45994974,659.41579326,690.10370171,592863.62672200,4387.93732478,4343.94622572,409137383.40958130,4596.18933821,690.14433320,652.85586281
2016-07-05,4591.90525023,688.73570531,673.86364852,627718.45525600,4587.07828657,4453.42017592,422996648.50273937,4498.44080275,689.45424790,667.74776359
2016-07-06,4599.88215786,675.10059390,680.22460749,645217.06345600,4506.69814917,4502.02827456,438892523.73338366,4548.96533044,687.62041631,673.55429418
2016-07-07,4576.45222201,680.20396023,642.51066032,792159.48073900,4548.82725300,4088.77138709,508970911.04441237,4293.60511551,685.01498502,611.88972964
2016-07-08,4459.59305782,640.44358236,666.80936959,663997.64788100,4279.79177817,4277.80754606,442759852.99221575,4459.59305782,666.80936959,639.83116941
2016-07-09,4447.62346197,665.01964605,649.75560053,699205.02620500,4447.62346197,4232.84050849,454312381.69592154,4345.91047657,665.01964605,632.88650458
2016-07-10,4362.15769598,649.82951275,649.38464412,625422.82640000,4346.40484072,4307.16593211,406139979.54474950,4343.87025528,652.19066483,643.96878989
2016-07-11,4414.72309116,648.77983249,649.98677059,612116.81470000,4339.82454331,4329.54509335,397867831.61224031,4350.52395227,659.96096660,647.21408494
2016-07-12,4351.04689720,650.06490079,650.06490079,611965.59566800,4351.04689720,4351.04689720,397817354.23319930,4351.04689720,650.06490079,650.06490079
2016-07-13,4473.52055943,663.53042678,657.34485243,599937.21503400,4441.24735387,4395.44284561,394365640.08128762,4395.44284561,668.56355807,657.34485243
2016-07-14,4390.76325091,656.64501225,656.64501225,601160.26877600,4390.76325091,4390.76325091,394748892.05548650,4390.76325091,656.64501225,656.64501225
2016-07-15,4467.63353993,658.80858028,663.24419895,574889.50713000,4403.24267358,4403.24267358,381292130.64017767,4436.05841811,667.99102712,658.80858028
2016-07-16,4434.97177094,663.08173210,663.08173210,575299.06273000,4434.97177094,4434.97177094,381470298.99097472,4434.97177094,663.08173210,663.08173210
2016-07-17,4571.37059678,663.94632739,679.55709376,557865.29853700,4440.71604192,4432.65259509,379101320.98218310,4541.55956576,683.35311226,662.61679781
2016-07-18,4543.27951090,679.81445049,679.81445049,559332.15406400,4543.27951090,4543.27951090,380242080.95511818,4543.27951090,679.81445049,679.81445049
2016-07-19,4539.56600372,675.90139005,676.02996293,567353.69853900,4529.49301023,4478.31751425,383548099.79119015,4526.02195387,677.44089751,668.96253541
2016-07-20,4518.25664223,674.87009597,674.87009597,567281.59800100,4518.25664223,4518.25664223,382841386.48223984,4518.25664223,674.87009597,674.87009597
2016-07-21,4455.16881542,666.68536535,666.51410907,597963.23422600,4453.62291180,4412.91443668,398550932.31395185,4450.16607358,666.84191228,660.49164651
2016-07-22,4447.08901778,666.05324961,666.05324961,597993.76575200,4447.08901778,4447.08901778,398295690.92625219,4447.08901778,666.05324961,666.05324961
2016-07-23,4387.98756236,652.20573471,654.85309576,442493.78323000,4355.38880741,4335.97303399,289768423.80204874,4372.88304916,657.11504448,649.32570401
2016-07-24,4381.00132143,656.06883276,656.06883276,442777.76583000,4381.00132143,4381.00132143,290492692.00060505,4381.00132143,656.06883276,656.06883276
2016-07-25,4431.71144477,662.13370607,656.67329615,483820.21683800,4425.52688804,4366.03035891,317711816.53640693,4385.57028146,663.10664215,653.73476086
2016-07-26,4388.65395795,657.13503040,657.13503040,483805.92279200,4388.65395795,4388.65395795,317925819.78273129,4388.65395795,657.13503040,657.13503040
2016-07-27,4405.46725345,651.54728674,655.68983306,530575.50609600,4348.15033564,4323.23152052,347892965.01978260,4373.84197768,660.31798222,648.00073633
2016-07-28,4393.34844336,654.52949022,655.91010201,468115.26186700,4366.10179936,4354.73561035,307041529.16528636,4367.42463978,659.86087748,654.05845916
2016-07-29,4387.82974118,655.80380845,659.59645116,442661.76927400,4366.71687641,4355.44389235,291978132.07530439,4380.80745062,660.69113591,654.35496498
2016-07-30,4384.11029553,659.67253616,657.42188276,350225.33980100,4381.31278047,4357.94178492,230245802.28339559,4364.81781912,660.09374413,655.74010162
2016-07-31,4366.10341035,657.51497519,623.14328124,597593.07400300,4365.43588723,4129.51402133,372386108.98227322,4137.22397058,657.51497519,622.08602328
2016-08-01,4170.35696804,623.05522821,612.57236753,628476.89904600,4136.63936166,4069.66862890,384987581.98680037,4069.66862890,627.79842682,612.57236753
2016-08-02,4109.12249725,612.53555853,536.25395724,828877.42290680,4069.42408564,3302.55722947,444488798.10119975,3554.44888725,618.65503780,498.24169810
2016-08-03,3743.93871793,534.69854895,560.05839595,1221284.92193100,3544.13918381,3512.22521953,683990874.37879574,3715.96561487,564.46838283,529.89893030
2016-08-04,3794.22703303,559.64424902,568.91404685,1029258.20020700,3713.21776615,3706.61324449,585559447.92817628,3776.90714311,572.14603192,558.69851784
2016-08-05,3783.62624081,569.49120137,567.71943638,737204.64057600,3780.73875716,3751.01257549,418525403.04684597,3776.11486617,569.52901036,564.56675562
2016-08-06,3882.81297038,566.76518868,581.60002408,738823.59088900,3769.76780683,3735.21942490,429699818.24828559,3869.41229537,583.61424027,561.42988692
2016-08-07,3944.16522358,582.20763093,587.84561689,823622.63066500,3873.45473231,3863.52801050,484162953.40825480,3917.35851469,592.67583486,580.55876449
2016-08-08,3935.37034534,586.22335571,589.15457916,718645.03337400,3906.54788950,3883.26229807,423393012.20277661,3923.76478397,591.00945076,582.81881680
2016-08-09,3920.88423100,588.61605594,585.48027351,745126.01211900,3920.17822364,3860.12873754,436256581.37712598,3896.98714548,588.74151112,579.40787883
2016-08-10,3987.73747130,584.64564927,596.78640024,725057.55272900,3891.43184311,3879.98753697,432704486.85964531,3963.34800195,600.71667013,582.89736631
2016-08-11,3978.17449858,597.00504611,590.24855855,453337.32588100,3964.80006194,3911.91473091,267581703.13807663,3916.09377948,599.11707128,589.66578108
2016-08-12,3927.83819075,589.76134634,589.57129687,502611.99993200,3912.86129600,3863.89935536,296325608.62252825,3911.83444373,591.61826679,581.75844010
2016-08-13,3925.00752875,588.66513534,587.89456898,448361.41274600,3905.82201758,3881.46697252,263589239.49463752,3900.91268355,591.52761204,584.96572877
2016-08-14,3905.13034177,588.35031753,574.23792209,553981.20927900,3903.93675521,3762.90407409,318117018.49336773,3813.59213696,588.53197322,567.14178485
2016-08-15,3834.07483109,574.02199161,570.32754733,459959.31307000,3812.15811325,3719.18615984,262327466.89427701,3785.46126495,576.99127476,560.42933456
2016-08-16,3868.28361147,569.36613831,579.49533877,482481.02503600,3779.08006068,3769.27609525,279595505.05294746,3841.34479375,583.64730665,568.01227975
2016-08-17,3851.67553964,579.92873149,573.73205052,411548.48389900,3844.21765701,3767.74202518,236118555.55458939,3805.28585730,581.06345072,568.02865563
2016-08-18,3847.38000500,573.54688584,575.70718982,398550.20442100,3804.05775001,3784.15136635,229448218.19106424,3817.05496139,580.25733387,571.00890194
2016-08-19,3842.62101084,572.59237645,576.38030240,387012.02963200,3796.40311952,3789.23942661,223066110.67160356,3831.51515008,578.14632327,571.51191270
2016-08-20,3905.36356006,576.52888634,584.94444024,394344.97815000,3832.50286880,3827.30549653,230669902.50370651,3890.28764890,587.21125730,575.49519860
2016-08-21,3903.34229869,585.20748555,584.32118963,357725.73491300,3892.03708330,3868.07541366,209026726.98670521,3875.76505428,586.85439630,581.55213866
2016-08-22,3919.30764270,584.60330213,586.62065495,351611.15665900,3877.63628842,3867.15205731,206262367.00675604,3900.42489600,589.42071255,581.61641824
2016-08-23,3931.56508932,588.35086358,582.42627994,440089.28044800,3911.92900644,3845.58037884,256319562.45382068,3868.91566564,591.71588736,578.77833725
2016-08-24,3880.96559668,582.37079657,579.44651332,371244.37735200,3868.54710316,3850.18426536,215116260.04558343,3856.28607971,585.04758508,578.42883192
2016-08-25,3858.12379043,579.32466819,577.42647955,390142.26128800,3855.47518578,3824.43333852,225278472.45812044,3843.90728699,579.68954856,574.52120898
2016-08-26,3870.00386676,577.24589452,579.30995470,364037.76232700,3842.70513899,3836.42137362,210890699.60181853,3862.08104050,580.54365635,576.02939685
2016-08-27,3866.63496169,579.41798066,568.09583095,404992.72555500,3862.74327453,3772.13990160,230074678.95407292,3788.27603673,580.00174027,565.67603076
2016-08-28,3833.45669335,568.72496507,573.05278308,384802.16654200,3792.47133896,3785.69611480,220511952.47116584,3824.33078367,574.65790617,567.55786823
2016-08-29,3850.64956392,573.85193052,574.69206982,394698.85662500,3829.66398206,3819.88733685,226830302.87071076,3839.05451668,576.73123159,571.95295606
2016-08-30,3881.10339197,574.29799847,579.20995079,390614.79107200,3836.42204356,3835.50127020,226247973.91628405,3869.75670620,581.17272050,574.29799847
2016-08-31,3878.89049280,579.73840604,576.84178579,400070.19959700,3873.28736590,3832.56567979,230777208.37726116,3852.40729379,580.60139261,573.80893153
2016-09-01,3860.86810701,577.02677361,574.44349120,393343.94004500,3853.64272514,3823.11253456,225953866.16085929,3831.41630427,578.05154297,572.41137165
2016-09-02,3858.28507249,574.49310918,576.07303102,415894.92351500,3831.74724569,3816.03277772,239585849.17690244,3848.37523353,577.55127260,571.40267636
2016-09-03,4057.78777726,576.58237427,604.80907093,479504.29588200,3851.77782976,3834.10611019,290008547.69956779,4040.38829057,607.41361451,573.93052043
2016-09-04,4121.42798081,605.31501357,614.49503582,532044.14063600,4043.76820800,4006.93687507,326938483.25659966,4105.49540986,616.85575737,599.71982825
2016-09-05,4105.83196610,614.54541028,611.31901736,489631.90491900,4105.83196610,4048.88189745,299321294.98249590,4082.09068556,614.54541028,606.26407763
2016-09-06,4104.81722224,610.79398578,613.62996923,487388.20241000,4078.58478039,4065.98001710,299076007.64779109,4095.08169033,614.62461792,608.70032816
2016-09-07,4098.55496912,613.25745589,613.76514966,570972.00211600,4092.59570913,4063.78869403,350442716.32991546,4090.73735730,614.37841089,609.33054333
2016-09-08,4178.47664507,613.70785556,622.75852162,636700.64164700,4090.35549279,4080.87419259,396510750.30775040,4152.10917259,626.99445599,612.16424697
2016-09-09,4162.44544162,623.08898446,619.70963455,569005.55977400,4154.31246287,4116.07750834,352618227.50576776,4137.88055274,624.45304042,616.62900072
2016-09-10,4163.71230655,619.38508428,621.89160713,536309.18732900,4135.71348901,4135.50215526,333526182.42682153,4154.44924445,623.28941811,619.35305863
2016-09-11,4198.76057076,621.69986143,602.81738298,923687.84226700,4153.16831741,3953.60127077,556815087.76546311,4030.86502294,628.43373092,591.74043275
2016-09-12,4044.03328673,603.82408512,604.28767177,692965.84445700,4037.59654821,4019.61048004,418750716.76382256,4037.70035943,605.34508828,601.56771167
2016-09-13,4068.20141242,604.27344722,605.55862091,598851.14034900,4037.60531452,4034.85536115,362639470.68050098,4044.77612477,609.27368265,603.90103216
2016-09-14,4063.60204430,606.01739719,607.76862114,602491.93842500,4047.84048103,4041.69513898,366175694.66380751,4056.43132360,608.77641400,605.38647960
2016-09-15,4058.45818834,607.69151456,605.19456249,553932.64352100,4055.91669101,4023.24221261,335237023.84292918,4039.90852009,607.97756704,602.83063301
2016-09-16,4053.40704536,605.23346856,605.26986524,552044.50874900,4040.16823320,4034.47948216,334135905.41724968,4038.08272202,607.42480076,604.60108821
2016-09-17,4041.18339635,605.35076255,604.65604294,498332.49274000,4038.62243174,4022.52646788,301319753.12892401,4033.97851154,605.71056718,602.91418364
2016-09-18,4069.07184616,604.80443487,608.52433843,684208.93431300,4034.96851215,4028.79521267,416357789.09870017,4060.43463239,609.88000851,603.84327225
2016-09-19,4075.76084411,608.48181599,608.30601159,638215.98417400,4060.15089753,4045.36778808,388230619.86635375,4056.54825228,609.77143566,605.75584537
